Sample;Decapoda;Diptera;Primates;Rosales;Solanales;Tubulidentata;Salmoniformes;Asterales;Rodentia;Sapindales;Apiales;Carnivora;Zingiberales;Brassicales;Fagales;Testudines;Gobiiformes;Malpighiales;Poales;Accipitriformes;Eurotiales;Artiodactyla;Comatulida;Arecales;Hymenoptera;Asparagales;Cypriniformes;Ostreida;Squamata;Fabales;Macroscelidea;Malvales;Amphipoda;Lamiales;Vitales;Cucurbitales;Acipenseriformes;Ceratodontiformes;Ranunculales;Caryophyllales;Siphonaptera;Chiroptera;Passeriformes;Mycosphaerellales;Galliformes;Diprotodontia;Dermoptera;Xylariales;Helotiales;Hemiptera;Ixodida;Lepidoptera;Hypocreales;Venerida;Rajiformes;Perissodactyla;Ericales;Pelecaniformes;Neuroptera;Proteales;Mugiliformes;Eulipotyphla;Didelphimorphia;Orthoptera;Phthiraptera;Myrtales;Characiformes;Kurtiformes;Cuculiformes;Gymnophiona;Psittaciformes;Rhynchobdellida;Siluriformes;Gruiformes;Strigeidida;Beloniformes;Scandentia;Microbiotheria;Octopoda;Anura;Chaetothyriales;Araneae;Diaporthales;Apodiformes;Polypteriformes;Cichliformes;Lamniformes;Carcharhiniformes;Pilosa;Anseriformes;Columbiformes;Apusomonadida;Thiotrichales;Mycoplasmoidales;Burkholderiales;Synergistales;Chromatiales;Pseudomonadales;Spirochaetales;Deferribacterales;Methylococcales;Pelagibacterales;Alteromonadales;Kosmotogales;Sphingomonadales;Oceanospirillales;Nevskiales;Endomicrobiales;Vibrionales;Acidobacteriales;Enterobacterales;Cellvibrionales;Sneathiellales;Moraxellales;Aquificales;Cardiobacteriales;Parvularculales;Thermodesulfovibrionales;Hyphomicrobiales;Legionellales;Xanthomonadales;Bryobacterales;Rhodothalassiales;Kordiimonadales;Rickettsiales;Acidithiobacillales;Petrotogales;Hydrogenophilales;Thermotogales;Thermodesulfobacteriales;Pasteurellales;Orbales;Rhodocyclales;Nitrosomonadales;Maricaulales;Brachyspirales;Rhodospirillales;Emcibacterales;Blastocatellales;Rhodobacterales;Fusobacteriales;Leptospirales;Desulfurobacteriales;Micropepsales;Aeromonadales;Coprothermobacterales;Hyphomonadales;Holosporales;Caulobacterales;Thermoplasmatales;Thermoanaerobaculales;Neisseriales;Nitrospirales;Bdellovibrionales;Salinisphaerales;Chrysiogenales;Magnetococcales;Silvanigrellales;Acanthopleuribacterales;Holophagales;Bacteriovoracales;Calditrichales;Mesoaciditogales;Kangiellales;Vicinamibacterales;Mariprofundales;Brevinematales;Iodidimonadales;Immundisolibacterales;Thermotomaculales;Methanomassiliicoccales;Elusimicrobiales;Acidiferrobacterales;Arenicellales;Dictyoglomales;Diplomonadida;Methanonatronarchaeales;Oligoflexales;Ferrovales;Kiloniellales;Thermococcales;Micrococcales;Tubulavirales;Actinomycetales;Entomoplasmatales;Erysipelotrichales;Campylobacterales;Isosphaerales;Acidimicrobiales;Bifidobacteriales;Pleurocapsales;Bacillales;Crassvirales;Thermoanaerobacterales;Petitvirales;Sulfolobales;Eubacteriales;Corynebacteriales;Desulfuromonadales;Propionibacteriales;Geodermatophilales;Micromonosporales;Myxococcales;Glycomycetales;Streptomycetales;Desulfovibrionales;Herpesvirales;Syntrophorhabdales;Lactobacillales;Armatimonadales;Tissierellales;Haloplasmatales;Nautiliales;Coriobacteriales;Caudovirales;Picornavirales;Frankiales;Nostocales;Streptosporangiales;Thermogemmatisporales;Caldilineales;Deinococcales;Bacteroidetes Order II. Incertae sedis;Victivallales;Opitutales;Pseudanabaenales;Rubrobacterales;Acholeplasmatales;Synechococcales;Verrucomicrobiales;Haloferacales;Limnochordales;Gemmatales;Halanaerobiales;Chloroflexales;Durnavirales;Thermales;Desulfobacterales;Vampirovibrionales;Candidatus Borkfalkiales;Fibrobacterales;Actinopolysporales;Solirubrobacterales;Veillonellales;Anaerolineales;Natrialbales;Selenomonadales;Jiangellales;Halobacteriales;Kineosporiales;Pirellulales;Catenulisporales;Mycoplasmatales;Ktedonobacterales;Longimicrobiales;Chlamydiales;Pseudonocardiales;Anaeroplasmatales;Thermosediminibacterales;Methanobacteriales;Cremevirales;Nitrospinales;Acidaminococcales;Gemmatimonadales;Imitervirales;Puniceicoccales;Fimbriimonadales;Parachlamydiales;Syntrophobacterales;Herpetosiphonales;Motilibacterales;Cirlivirales;Planctomycetales;Eggerthellales;Desulfarculales;Chroococcidiopsidales;Ardenticatenales;Sedimentisphaerales;Chthonomonadales;Ortervirales;Amarillovirales;Vinavirales;Kiritimatiellales;Syntrophales;Chitinivibrionales;Desulfuribacillales;Nidovirales;Thermolithobacterales;Natranaerobiales;Dehalococcoidales;Chitinispirillales;Methanosarcinales;Methanomicrobiales;Phycisphaerales;Bradymonadales;Kalamavirales;Desulfurellales;Euzebyales;Zurhausenvirales;Nitriliruptorales;Cryptosporangiales;Lentisphaerales;Candidatus Nanopelagicales;Piccovirales;Ghabrivirales;Gaiellales;Methanococcales;Caldisericales;Thermoproteales;Acidilobales;Algavirales;Terrimicrobiales;Thermoleophilales;Chitovirales;Egicoccales;Trueperales;Geplafuvirales;Tolivirales;Chthoniobacterales;Tichowtungiales;Culicoidibacterales;Sepolyvirales;Candidatus Cryosericales;Spirulinales;Thermomicrobiales;Primavirales;Tepidiformales;Tepidisphaerales;Oligosphaerales;Sporichthyales;Kallotenuales;Egibacterales;Thermoflexales;Nakamurellales;Rowavirales;Mindivirales;Oscillatoriales;Bacteroidales;Chlorobiales;Chroococcales;Marinilabiliales;Cytophagales;Gloeobacterales;Candidatus Nanoperiomorbales;Sphingobacteriales;Ignavibacteriales;Rhodothermales;Flavobacteriales;Candidatus Nanosynbacterales;Chitinophagales;Saprospirales;Opalinata;Candidatus Saccharimonadales;Sphaerobacterales;Balneolales;Candidatus Nanogingivales;Haemosporida;Candidatus Saccharimonales;Bunyavirales;Candidatus Sulfidibacteriales;Dictyosteliales
SRR15595348;0;0;5374466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;1794;0;0;0;0;0;0;15;0;0;0;0;0;3717;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;2;0;0;5;0;0;315;0;3365;0;0;0;37;1518;958;0;0;0;0;0;0;17;0;1;0;302;0;0;0;0;152;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;0;0;0;0;0;0;0;0;0;1494;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR22402339;0;0;30047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;735640;180;42;1594;220;2;8;2;22;26;2014;68;234;0;93;4;14254;218;0;105;139;21;0;0;6793;13;259;0;0;0;436;17;1;0;38;6;130;3;9;6;4;35;1415;0;0;3027;414;7;0;0;47;0;3;87;39;0;5;1104;0;0;2;37;13;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1186;7798;2658;73;69644;279;7;54;197635;0;4051;13398;61;1343;0;16281226;367;84;207;9;27;196;1;285;117411;0;0;15919;0;228;0;2;132050;578560;0;1;82;91;0;8;301;19;6;15;2;12;4;66;172;0;3;0;19;3;6;11;20;0;27067;363;0;4;199510;15;0;4258;0;60;18;58;0;37;0;13;2;121;0;21;13311;0;0;1835;52;1;1;1;3;0;0;0;2;0;112666;1;0;0;39;2;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;0;405;0;0;0;0;0;527;992;61;0;0;63;0;0;43;0;0;0;0;0
SRR22402340;0;0;47033;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;11;0;419;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;389970;109;56;347;73;0;26;0;11;0;147;120;9;0;10;2;255638;5;0;22;5;3;0;1;755;3;146;0;0;0;67;8;1;1;47;0;44;0;37;6;1;1;127;0;13;248;584;10;0;0;28;0;0;41;80;0;11;242;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;805;4462;3987;0;74223;3964;33;6;401203;0;1546;56625;27;3956;0;9113468;455;72;291;14;171;86;0;263;232210;0;0;42144;0;2363;0;0;293784;283757;0;11;12;63;0;0;96;15;18547;18;14;8;2;2;1350;0;2;0;18;1;11;25;15;0;612;6;15;1;40097;0;0;656;0;6;0;1;0;14;0;28;0;30;0;27;0;0;0;320197;0;0;0;0;0;3;0;5;0;0;103189;24;0;0;4;2;0;0;0;2;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;18721768;0;1;8;0;0;0;0;0;0;188;600;15;2;0;0;1;0;0;0;0;0;0;0
SRR22402375;0;0;2815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139009;2;1;45;1;0;6;0;1;0;5;11;0;0;21;1;338375;0;0;126;0;0;0;1;17;0;0;0;0;0;19;0;0;1;1;0;57448;0;0;0;0;0;20;0;0;4;180;4;0;0;1;1;0;0;0;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1525;820;0;6053;296;0;0;143684;0;632;9653;3;433;0;1529947;44;0;230;0;1;3;0;5;11992;0;0;21537;0;19;0;1;148574;93814;1;0;1;2;0;0;0;0;0;0;0;1;1;1;139;0;0;0;1;0;0;1;0;0;0;1;0;0;443898;0;0;1676833;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;208942;0;0;0;0;0;0;0;0;0;0;11475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18583880;0;0;0;120;0;0;16;0;0;0;316;91;2;0;0;0;0;0;0;0;0;0;1
SRR22402385;0;0;1273711;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;412703;578;197;2032;189;20;48;14;118;7;433;125;3;0;66;76;398884;13;1;1386;1;15;0;0;2107;2;269;0;0;0;130;24;3;4;93;7;6829;52;73;14;2;15;347;0;5;975;53;12;3;0;260;0;4;0;175;5;6;572;0;0;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;2;0;0;2247;11467;3637;10;736303;569;5;4;272934;0;6098;418;442;609;0;28942788;1170;264;249;31;381;326;49;969;706665;0;0;244022;13;2622;0;1;342381;641425;0;8;16;234;161;13;176;2;0;102;9;10;10;91;670744;0;46;0;18;0;7;67;56;0;20425;178;0;1;13618;109;32;1204;0;73;7;10;0;513;1;0;0;266;1;101;102012;0;1;536415;1;6;8;0;4;3;0;3;2;0;112466;7;0;1;0;3;0;0;39;0;0;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;26325370;24;0;12;389;0;0;46;0;5;664;925;74;0;2387;0;0;0;0;0;0;0;0;0
SRR22402274;0;0;27264;0;0;0;14;0;0;0;0;0;0;0;38;3;0;0;17;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;567923;20;4;986;5;0;7;0;90;0;56;14;0;0;7;2;1397035;0;0;1422;0;1;0;0;65;0;9;0;0;0;94;0;4;0;17;0;1937;0;1;0;0;6;26;0;0;37;35;32;0;0;1;2;0;0;3;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1098;9349;8089;2;96832;163;1;1;1311719;0;2048;3069;16;199;0;12959787;280;4;243;0;1;2;0;16;29177;0;0;123772;0;98;0;0;625512;162311;0;0;2;24;0;4;3;9;0;2;0;0;4;0;9;0;0;0;1;0;0;1;11;0;0;0;0;0;28229;0;0;79;0;0;0;0;0;6;0;0;0;1;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;136400;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8891241;1;0;0;17;0;0;3;0;0;65;0;103;0;0;0;0;0;0;0;0;0;0;0
SRR22402330;0;0;378511;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;43;119237;233;209;1234;131;0;2;6;65;0;630;190;0;0;22;44;98139;5;0;31;16;0;0;0;2045;0;388;0;0;5;39;0;1;0;18;0;42352;2;74;41;0;0;433;0;0;693;13441;5;0;0;133;0;0;21;10;0;0;779;0;0;0;1;3;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1365;8432;3615;141;70963;1080;0;3;59807;0;2776;5730;167;1513;0;8115396;561;123;205;0;221;249;0;989;192187;0;0;13766;0;4191;0;0;54730;649382;0;2;44;209;0;10;157;51;0;3;1;26;136;26;632;0;53;0;4;0;10;50;3;0;132501;5;0;0;261890;160;0;1437;0;101;13;107;0;72;0;40;0;220;0;7;6;0;1;697;0;0;0;0;0;79;0;0;0;0;36851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;19020599;1;0;2;288;0;5;7;0;0;233;0;28;0;0;92;0;0;0;0;0;0;0;0
SRR22402327;0;0;12319;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;99320;3702;29;914;39;2;3;2;11;0;464;75;26;0;87;3;91925;29;0;674;13;32;0;0;1321;9;134;0;0;0;68;3;11;1;58;0;12083;0;110;52;5;34;212;2;4;411;288;10;0;0;57;0;1;5;46;1;0;283;0;0;1;3;0;5;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1299;4790;3565;15;80622;326;0;1;1496;0;4547;15123;42;270;0;8427569;305;67;206;0;18;103;7;265;116428;0;1;80855;0;296;1;3;94937;264147;0;7;28;73;1;0;80;2;40044;6;3;2;13;1;181586;0;3;0;28;2;1;12;8;0;435;43;0;0;12850;5;4;296;4;27;6;0;0;19;0;12;0;30;0;2;30952;0;0;99802;2;8;0;0;0;0;0;0;0;0;64797;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12672409;11;8;6;387;0;0;0;0;7;287;149;105;0;0;0;0;0;0;0;0;0;0;0
SRR15595340;0;0;10718105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;3644;1;0;0;9;0;0;3;0;0;0;1766;0;4840;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;3;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;184;0;85;9;0;0;206;0;4421;0;0;25;44;1350;1674;0;1;0;3;2;0;41;0;1;0;570;0;0;0;0;226;2;0;0;0;224;0;0;0;0;3;0;0;0;0;76;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SRR22402308;0;0;709688;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;21;126648;293433;360;5711;281;1;356;66;184;2;5500;2836;2;0;80;157;86080;23;0;14748;10;0;0;0;7534;14;913;0;1;0;38;15;158;23;251;1;1192;9;321;38;18;103;1540;0;3;1424;2872;41;0;0;1095;0;6;0;510;0;5;337;7;0;0;0;0;0;0;19;2;0;0;0;12;30;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5386;5691;6029;176;125264;11813;0;219;4141831;11;16456;147585;405;11105;0;11271837;2418;1304;909;341;408;852;156;3245;328342;0;8;145170;297;4263;62;6;411493;1423423;0;169;118;1017;38;70;1773;5;2201;13;22;73;380;176;695366;0;10;16;143;21;13;1950;361;1;42809;77;0;10;72463;107;0;3388;3;350;5;65;4;170;45;35;0;534;2;60;156457;0;1111;175253;237;0;111;1;15;14;0;7;0;9;83282;0;0;0;0;1;0;0;0;4;1;2;0;0;13;0;9;0;14;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11847220;0;9;48;1257;0;0;27;0;2;914;96;4642;0;0;9;0;0;0;0;0;0;0;0
SRR22402360;0;0;575302;162;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;24;256963;69;25;1045;317;1;27;2;33;4;521;93;35;0;84;2;15167;165;0;412;42;42;0;0;3763;12;175;0;0;0;289;5;2;0;27;7;3584;0;2;5;9;179;1084;0;3;1129;406;66;0;0;31;23;2;261;46;0;0;308;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;7969;860;206;40536;461;0;68;90752;0;5761;1138;118;712;0;9008950;294;145;352;3;14;30;2;211;49941;0;0;23787;0;774;0;2;73362;894665;3;2;41;21;0;7;72;0;21;0;1;11;300;140;120510;0;18;0;18;0;23;20;6;0;12522;62;0;0;239528;7;0;492;0;77;2;6;0;104;0;0;0;178;175;85;0;0;0;159;59;0;0;0;3;0;0;0;0;0;16553;0;0;0;13;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14389549;2;1;10;198;0;0;21;3;3;256;0;41;8;0;0;0;0;0;0;0;0;0;0
SRR15595261;0;0;17135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022;4;8;2240;3;0;0;0;4;0;6;1;0;0;4;0;92923;0;0;0;0;0;0;0;12;0;7;0;0;0;0;3;0;0;2;0;21;0;0;0;0;0;6;0;0;16;11;1;0;0;4;1;0;0;1;0;0;39;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1558;0;11148;1;25760;21;0;0;193151;0;255;0;38;0;0;1660172;419;5;151;3;6;2;0;18;30449;0;0;8595;0;89;0;0;225204;101;0;2;0;7;0;4;5;0;0;0;0;0;0;1;45;0;0;0;0;3;0;0;2;0;0;1;0;0;1532;0;0;10;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;11105;0;0;0;0;0;0;0;0;0;0;66900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1539692;0;0;0;0;0;0;0;0;0;1;0;24;0;0;0;0;2;0;0;0;0;0;0
SRR15595319;0;0;900;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;3;0;3082;27;0;1;0;6;0;18;1;0;0;1;0;25519;0;0;0;0;0;0;0;19;0;8;0;0;0;0;1;0;0;14;0;234;0;0;0;0;0;16;0;0;76;123;2;1;0;2;0;0;0;1;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545;2;3492;1;9185;193;0;0;671689;0;272;0;24;11;84;3339619;842;9;81;0;5;1;0;25;311;0;0;32730;0;185;0;0;270687;200;0;1;0;2;0;0;3;0;0;0;0;0;0;4;645;0;0;0;0;1;0;1;1;0;0;1;0;0;1461;0;0;22;0;0;0;0;0;2;0;0;0;7;0;0;4;0;0;14662;0;0;0;0;0;0;0;0;0;0;12473;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;42;0;0;0
SRR15595313;0;0;439;0;0;0;0;0;173;0;0;0;0;0;0;0;0;0;11;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1494;49;49;5263;53;0;2;0;13;0;101;19;0;0;71;3;11883;2;0;0;0;0;0;0;312;8;77;4;0;0;35;4;1;0;49;15;20;0;0;1;18;1;61;0;0;148;140;9;2;0;28;6;2;0;3;0;1;102;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;766;1;16735;10;96153;130;0;0;1450627;0;1479;0;84;2;79;4808939;9156;25;1699;5;22;20;42;218;5013;0;0;103031;0;109;0;0;489007;1236;0;1;6;44;0;4;104;0;145;0;0;4;6;2;16342;0;2;6;30;17;0;20;2;0;0;1;0;0;337996;18;0;181;0;8;0;8;1;14;0;0;0;99;0;14;18;0;0;90;0;0;9;0;7;1;0;0;0;0;109666;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2157952;0;0;1;28;0;3;0;1;0;97;61;278;0;0;0;0;0;0;0;0;0;0;0
